location,longitude,latitude,start,end,epiUnit,eventID,animal type,outbreakNumber,species,death,cases,susceptible,killed,slaughtered,First administrative division
Selim,90.51,23.61,3/15/2008,3/17/2008,Farm,192,domestic,10506,Birds,435,435,2663,2228,0,Dhaka
Kelbra 15087A070016,11.017456,51.433582,7/4/2007,10/29/2007,Not applicable,269,wild,4169,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
Hehia,31.5566,30.7323,4/4/2006,12/2/2007,Farm,77,domestic,6147,Birds,0,0,0,0,0,Ash Sharqiyah
OREE D'ANJOU,-1.17436,47.310216,3/20/2022,8/21/2022,Farm,4116,domestic,99666,Birds,100,5200,5200,5100,0,Pays de la Loire
Al-Niama,90.32,23.36,2/29/2008,3/4/2008,Farm,192,domestic,10505,Birds,1545,1545,5000,3455,0,Dhaka
Kelbra 15087A070017,11.018956,51.432379,7/4/2007,10/29/2007,Not applicable,269,wild,4168,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
Belbeis,31.5277,30.4427,4/4/2006,12/2/2007,Farm,77,domestic,6146,Birds,0,0,0,0,0,Ash Sharqiyah
VENDRENNES,-1.134647,46.831028,3/20/2022,8/15/2022,Farm,4116,domestic,99654,Birds,53000,65910,65910,12910,0,Pays de la Loire
K.M.C.,90.5167,23.6167,3/1/2008,3/4/2008,Farm,192,domestic,10504,Birds,1285,1285,3639,2354,0,Dhaka
Kelbra 15087A070018,11.019957,51.43193,7/4/2007,10/29/2007,Not applicable,269,wild,4167,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
Elsalhian Elguidida,31.8752,30.5827,4/4/2006,12/2/2007,Farm,77,domestic,6145,Birds,0,0,0,0,0,Ash Sharqiyah
SAINTE CECILE,-1.077737,46.715595,3/15/2022,8/15/2022,Farm,4116,domestic,99330,Birds,200,4300,4300,4100,0,Pays de la Loire
Jannat,90.39,23.46,2/26/2008,3/2/2008,Farm,192,domestic,10503,Birds,525,525,3666,3141,0,Dhaka
Kelbra 15087A070019,11.016682,51.435591,7/4/2007,10/29/2007,Not applicable,269,wild,4166,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
fakus,31.7979,30.713,4/4/2006,12/2/2007,Farm,77,domestic,6144,Birds,0,0,0,0,0,Ash Sharqiyah
RABATELIERE,-1.265454,46.849672,3/15/2022,8/15/2022,Farm,4116,domestic,99331,Birds,1000,10100,10100,9100,0,Pays de la Loire
Rakib,90.37,23.46,2/26/2008,3/2/2008,Farm,192,domestic,10502,Birds,500,500,2432,1932,0,Dhaka
Kelbra 15087A070020,11.008127,51.436646,7/4/2007,10/29/2007,Not applicable,269,wild,4165,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
Elhossaynia,31.9089,30.7468,4/4/2006,12/2/2007,Farm,77,domestic,6143,Birds,0,0,0,0,0,Ash Sharqiyah
ESSARTS EN BOCAGE,-1.137111,46.794886,3/20/2022,8/15/2022,Farm,4116,domestic,99655,Birds,2000,54500,54500,52500,0,Pays de la Loire
Ataur,90.39,23.47,2/13/2008,2/17/2008,Farm,192,domestic,10501,Birds,550,550,2105,1555,0,Dhaka
Kelbra 15087A070008,11.005537,51.444169,7/4/2007,10/29/2007,Not applicable,269,wild,4164,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
Kafr shoukr,31.267,30.5248,4/4/2006,12/2/2007,Farm,77,domestic,6142,Birds,0,0,0,0,0,Al Qalyubiyah
ESSARTS EN BOCAGE,-1.200463,46.801303,3/18/2022,8/15/2022,Farm,4116,domestic,99383,Birds,1000,18000,18000,17000,0,Pays de la Loire
Mafizul Islam's farm,90.28,23.35,2/9/2008,2/17/2008,Farm,192,domestic,10500,Birds,2015,2015,3603,1588,0,Dhaka
Kelbra 15087A070007,10.99617,51.436773,7/4/2007,10/29/2007,Not applicable,269,wild,4163,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
Eldelengat,30.5383,30.6406,5/4/2006,12/2/2007,Farm,77,domestic,6141,Birds,0,0,0,0,0,Al Buhayrah
CHAVAGNES EN PAILLERS,-1.208654,46.890351,3/18/2022,8/22/2022,Farm,4116,domestic,99367,Birds,1000,11373,11373,10373,0,Pays de la Loire
Badra 16065A070004,11.002614,51.42669,7/4/2007,8/3/2007,Not applicable,269,wild,4162,Wildlife (species unspecified),1,1,0,0,0,Thuringen
M.M.,90.55,23.6167,2/11/2008,2/13/2008,Farm,192,domestic,10499,Birds,54,54,3606,3552,0,Dhaka
Shubrakhit,30.7555,30.9012,4/4/2006,12/2/2007,Farm,77,domestic,6140,Birds,0,0,0,0,0,Al Buhayrah
Ebeleben 16065A070002,10.710921,51.280546,7/4/2007,8/3/2007,Not applicable,269,wild,4161,Wildlife (species unspecified),1,1,0,0,0,Thuringen
BOISSIERE-DE-MONTAIGU,-1.196995,46.949528,3/18/2022,8/22/2022,Farm,4116,domestic,99408,Birds,2000,31000,31000,29000,0,Pays de la Loire
Sumaia,90.19,23.57,3/22/2008,3/26/2008,Farm,192,domestic,10498,Birds,537,537,3500,2963,0,Dhaka
Elameria,29.766,30.6358,4/4/2006,12/2/2007,Farm,77,domestic,6139,Birds,0,0,0,0,0,Al Iskandariyah
Badra 16065A070003,11.002614,51.42669,7/4/2007,8/3/2007,Not applicable,269,wild,4160,Wildlife (species unspecified),1,1,0,0,0,Thuringen
Sudha,90.2833,23.85,3/19/2008,3/23/2008,Farm,192,domestic,10497,Birds,467,467,8500,8033,0,Dhaka
SAINT FULGENT,-1.170678,46.882941,3/15/2022,8/22/2022,Farm,4116,domestic,99522,Birds,15,6000,6000,5985,0,Pays de la Loire
Ashmoun,31.0257,30.3028,4/3/2006,12/2/2007,Farm,77,domestic,6138,Birds,0,0,0,0,0,Al Minufiyah
Nürnberg 09564A070014,11.128224,49.462535,7/3/2007,8/7/2007,Not applicable,269,wild,4159,Wildlife (species unspecified),1,1,0,0,0,Bayern
Kishan,90.2167,23.9167,3/17/2008,3/21/2008,Farm,192,domestic,10496,Birds,0,0,38301,38301,0,Dhaka
Matay,30.7844,28.2516,4/3/2006,12/2/2007,Farm,77,domestic,6137,Birds,0,0,0,0,0,Al Minya
SAINT FULGENT,-1.191639,46.883319,3/18/2022,8/22/2022,Farm,4116,domestic,99431,Birds,200,4400,4400,4200,0,Pays de la Loire
Nürnberg 09564A070013,11.096792,49.451114,7/4/2007,8/7/2007,Not applicable,269,wild,4158,Wildlife (species unspecified),1,1,0,0,0,Bayern
Mehnaj,90.15,23.5,3/8/2008,3/12/2008,Farm,192,domestic,10494,Birds,774,774,1667,893,0,Dhaka
Menia Elkamh,31.3443,30.4813,4/3/2006,12/2/2007,Farm,77,domestic,6136,Birds,0,0,0,0,0,Ash Sharqiyah
SAINT GENEROUX,-0.161995,46.875385,3/21/2022,7/25/2022,Farm,4116,domestic,99827,Birds,4,250,250,246,0,Nouvelle-Aquitaine
Pähnitz 16077A070002,12.476114,51.027252,7/3/2007,8/3/2007,Not applicable,269,wild,4157,Wildlife (species unspecified),1,1,0,0,0,Thuringen
Rahim poultry complex,90.3333,23.95,3/7/2008,3/11/2008,Farm,192,domestic,10493,Birds,439,439,4094,3655,0,Dhaka
Hehia,31.629,30.6406,4/3/2006,12/2/2007,Farm,77,domestic,6135,Birds,0,0,0,0,0,Ash Sharqiyah
SAINT GENEROUX,-0.161377,46.878275,3/18/2022,7/25/2022,Farm,4116,domestic,99406,Birds,15,2915,5830,5815,0,Nouvelle-Aquitaine
Niloy,90.35,23.8,3/7/2008,3/11/2008,Farm,192,domestic,10492,Birds,211,211,4200,3989,0,Dhaka
Badra 16065A070001,11.002614,51.42669,7/2/2007,8/1/2007,Not applicable,269,wild,4156,Wildlife (species unspecified),1,1,0,0,0,Thuringen
Kafr sakr,31.6338,30.7999,4/3/2006,12/2/2007,Farm,77,domestic,6134,Birds,0,0,0,0,0,Ash Sharqiyah
SAINT-GENEROUX,-0.16239,46.874031,3/18/2022,7/25/2022,Farm,4116,domestic,99480,Birds,10,5000,18000,17990,0,Nouvelle-Aquitaine
Nürnberg 09564A070012,11.09933,49.451437,6/30/2007,8/7/2007,Not applicable,269,wild,4155,Wildlife (species unspecified),1,1,0,0,0,Bayern
Mali,90.3,23.91,3/8/2008,3/10/2008,Farm,192,domestic,10491,Birds,207,207,3372,3165,0,Dhaka
Elzakazik,31.5277,30.5682,4/3/2006,12/2/2007,Farm,77,domestic,6133,Birds,0,0,0,0,0,Ash Sharqiyah
AIGUILLON SUR VIE,-1.810781,46.686288,3/15/2022,8/8/2022,Farm,4116,domestic,99336,Birds,200,14200,14200,14000,0,Pays de la Loire
Nürnberg 09564A070011,11.098567,49.451666,6/26/2007,8/7/2007,Not applicable,269,wild,4154,Wildlife (species unspecified),1,1,0,0,0,Bayern
Brothers,90.2333,23.9167,3/6/2008,3/8/2008,Farm,192,domestic,10490,Birds,327,327,3087,2760,0,Dhaka
Shebine Elkater,31.3491,30.2835,4/3/2006,12/2/2007,Farm,77,domestic,6132,Birds,0,0,0,0,0,Ad Daqahliyah
Nürnberg,11.111399,49.457224,6/26/2007,8/7/2007,Not applicable,269,wild,4153,Wildlife (species unspecified),1,1,0,0,0,Bayern
BAZOGES-EN-PAREDS,-0.889518,46.653759,3/15/2022,8/8/2022,Farm,4116,domestic,99320,Birds,200,4400,4400,4200,0,Pays de la Loire
M/S Maer Doa,90.21,23.57,3/2/2008,3/6/2008,Farm,192,domestic,10489,Birds,531,531,935,404,0,Dhaka
Elkahnka,31.378,30.1966,4/3/2006,12/2/2007,Farm,77,domestic,6130,Birds,0,0,0,0,0,Al Qalyubiyah
Eschefeld 3,12.528305,51.042457,6/25/2007,8/3/2007,Not applicable,269,wild,4064,Wildlife (species unspecified),1,1,0,0,0,Sachsen
BEAULIEU-SOUS-LA-ROCHE,-1.645914,46.65732,3/20/2022,8/8/2022,Farm,4116,domestic,99579,Birds,200,3900,3900,3700,0,Pays de la Loire
M.S. Agro,90.2,23.51,2/20/2008,2/22/2008,Farm,192,domestic,10488,Birds,378,378,1810,1432,0,Dhaka
Samalout,30.8858,28.4736,4/3/2006,12/2/2007,Farm,77,domestic,6128,Birds,0,0,0,0,0,Al Minya
Eschefeld 2,12.528305,51.042457,6/25/2007,8/3/2007,Not applicable,269,wild,4063,Wildlife (species unspecified),1,1,0,0,0,Sachsen
Omega,90.29,23.48,2/11/2008,2/15/2008,Farm,192,domestic,10487,Birds,12480,12480,162016,149453,0,Dhaka
Etsa,30.7555,29.2265,4/3/2006,12/2/2007,Farm,77,domestic,6123,Birds,0,0,0,0,0,Al Fayyum
BOURNEZEAU,-1.15516,46.615704,3/18/2022,8/8/2022,Farm,4116,domestic,99429,Birds,2000,76000,76000,74000,0,Pays de la Loire
Eschefeld 1,12.528301,51.042412,6/25/2007,8/3/2007,Not applicable,269,wild,4062,Wildlife (species unspecified),1,1,0,0,0,Sachsen
Ebshway,30.6396,29.3809,4/3/2006,12/2/2007,Farm,77,domestic,6116,Birds,0,0,0,0,0,Al Fayyum
BOURNEZEAU,-1.112236,46.613087,3/18/2022,8/8/2022,Farm,4116,domestic,99386,Birds,200,6750,6750,6550,0,Pays de la Loire
Nürnberg 6,11.098225,49.451421,6/24/2007,8/7/2007,Not applicable,269,wild,4059,Wildlife (species unspecified),1,1,0,0,0,Bayern
Elmansoura,31.3153,31.075,4/3/2006,12/2/2007,Farm,77,domestic,6109,Birds,0,0,0,0,0,Ad Daqahliyah
CHAPELLE-THEMER,-0.971787,46.551009,3/20/2022,8/8/2022,Farm,4116,domestic,99651,Birds,1000,20000,20000,19000,0,Pays de la Loire
Gouvernment poultry farm,90.251111,23.844167,3/8/2008,3/10/2008,Farm,192,domestic,10486,Birds,1089,1089,6406,5317,0,Dhaka
Nürnberg 5,11.103044,49.451846,6/24/2007,8/7/2007,Not applicable,269,wild,4058,Wildlife (species unspecified),1,1,0,0,0,Bayern
Giza,31.1946,29.9697,4/3/2006,12/2/2007,Village,77,wild,6107,Wildlife (species unspecified),0,0,0,0,0,Al Jizah
Nürnberg 3,11.10286,49.451741,6/23/2007,8/7/2007,Not applicable,269,wild,4057,Wildlife (species unspecified),1,1,0,0,0,Bayern
CHANTONNAY,-1.020313,46.652473,3/9/2022,8/8/2022,Farm,4116,domestic,99547,Birds,0,6500,6500,6500,0,Pays de la Loire
Aqua Land Agro Complex,90.17,23.54,2/19/2008,2/25/2008,Farm,192,domestic,10485,Birds,2247,2247,11822,9529,0,Dhaka
Mit Ghamr,31.3105,30.6358,4/3/2006,12/2/2007,Farm,77,domestic,6106,Birds,0,0,0,0,0,Ad Daqahliyah
Nürnberg 2,11.101671,49.453948,6/23/2007,8/7/2007,Not applicable,269,wild,4056,Wildlife (species unspecified),1,1,0,0,0,Bayern
Abdur Rahman's farm,90.2,23.53,1/28/2008,1/31/2008,Farm,192,domestic,10484,Birds,285,285,1800,1515,0,Dhaka
CHANTONNAY,-1.045435,46.666057,3/18/2022,8/8/2022,Farm,4116,domestic,99384,Birds,1000,27000,27000,26000,0,Pays de la Loire
Giza,31.185,30.018,4/2/2006,12/2/2007,Village,77,domestic,6104,Birds,0,0,0,0,0,Al Jizah
Nürnberg 4,11.099059,49.450911,6/24/2007,8/7/2007,Not applicable,269,wild,4055,Wildlife (species unspecified),1,1,0,0,0,Bayern
Shila,90.2833,23.8333,2/15/2008,2/21/2008,Farm,192,domestic,10483,Birds,558,558,3100,2542,0,Dhaka
CORPE,-1.189776,46.505238,3/15/2022,8/8/2022,Farm,4116,domestic,99322,Birds,200,9600,9600,9400,0,Pays de la Loire
Hehia,31.5808,30.6358,4/2/2006,12/2/2007,Farm,77,domestic,6102,Birds,0,0,0,0,0,Ash Sharqiyah
Nürnberg 1,11.111161,49.422482,6/23/2007,8/7/2007,Not applicable,269,wild,4054,Wildlife (species unspecified),1,1,0,0,0,Bayern
Bandhan,90.15,23.59,3/8/2008,3/12/2008,Farm,192,domestic,10495,Birds,319,319,5500,5181,0,Dhaka
JAUDONNIERE,-0.958513,46.657024,3/18/2022,8/8/2022,Farm,4116,domestic,99356,Birds,200,10000,10000,9800,0,Pays de la Loire
Mania Elkamh,31.3057,30.4524,4/2/2006,12/2/2007,Farm,77,domestic,6097,Birds,0,0,0,0,0,Ash Sharqiyah
Jibon,92.03,24.52,1/3/2008,1/9/2008,Farm,192,domestic,10387,Birds,500,500,1283,783,0,Sylhet
Elzakazik,31.4842,30.5875,4/2/2006,12/2/2007,Farm,77,domestic,6095,Birds,0,0,0,0,0,Ash Sharqiyah
PINEAUX,-1.157381,46.588565,3/20/2022,8/8/2022,Farm,4116,domestic,99658,Birds,200,9500,9500,9300,0,Pays de la Loire
Hannan,92.0,24.48,1/26/2008,1/30/2008,Farm,192,domestic,10386,Birds,450,450,1885,1435,0,Sylhet
Belbeis,31.5421,30.462,4/2/2006,12/2/2007,Farm,77,domestic,6093,Birds,0,0,0,0,0,Ash Sharqiyah
PINEAUX,-1.208021,46.614558,3/18/2022,8/8/2022,Farm,4116,domestic,99416,Birds,0,10000,10000,10000,0,Pays de la Loire
Saijuddin's house,90.36,22.69,1/12/2008,1/14/2008,Village,192,domestic,10385,Birds,1,1,1216,1215,0,Barisal
Elkahnka,31.296,30.2255,4/2/2006,12/2/2007,Farm,77,domestic,6090,Birds,0,0,0,0,0,Al Qalyubiyah
MARTINET,-1.666062,46.649504,3/18/2022,8/8/2022,Farm,4116,domestic,99380,Birds,200,9200,9200,9000,0,Pays de la Loire
Akkel Ali's house,90.35,22.7,1/12/2008,1/15/2008,Village,192,domestic,10384,Birds,1,1,740,739,0,Barisal
Banha,31.1319,30.3896,4/2/2006,12/2/2007,Farm,77,domestic,6085,Birds,0,0,0,0,0,Al Qalyubiyah
MOUZEUIL-SAINT-MARTIN,-0.951982,46.469558,3/20/2022,8/8/2022,Farm,4116,domestic,99661,Birds,200,16200,16200,16000,0,Pays de la Loire
Mir,90.35,22.35,2/4/2008,2/7/2008,Farm,192,domestic,10383,Birds,199,199,1503,1304,0,Barisal
Beni Mazar,29.8771,27.9716,4/2/2006,12/2/2007,Farm,77,domestic,6084,Birds,0,0,0,0,0,Al Minya
SAINT ETIENNE DE BRILLOUET,-1.023311,46.525498,3/18/2022,8/8/2022,Farm,4116,domestic,99359,Birds,200,13000,13000,12800,0,Pays de la Loire
Zahirul Islam,90.34,22.35,1/21/2008,1/23/2008,Farm,192,domestic,10382,Birds,0,0,2663,2663,0,Barisal
Samanoud,31.1995,31.0605,4/2/2006,12/2/2007,Farm,77,domestic,6083,Birds,0,0,0,0,0,Al Gharbiyah
SAINT HILAIRE LE VOUHIS,-1.149867,46.667424,3/18/2022,8/8/2022,Farm,4116,domestic,99373,Birds,200,10000,10000,9800,0,Pays de la Loire
Ahmed,90.67,22.67,1/26/2008,1/29/2008,Farm,192,domestic,10381,Birds,33,33,1481,1448,0,Barisal
Kotour,31.0016,30.9833,4/2/2006,12/2/2007,Farm,77,domestic,6082,Birds,0,0,0,0,0,Al Gharbiyah
SAINT HILAIRE LE VOUHIS,-1.163796,46.708342,3/18/2022,8/8/2022,Farm,4116,domestic,99365,Birds,200,2560,2560,2360,0,Pays de la Loire
Ismail,90.37,22.39,1/21/2008,1/25/2008,Farm,192,domestic,10380,Birds,253,253,3162,2909,0,Barisal
Shahana Parvin,90.08,22.09,1/30/2008,2/4/2008,Farm,192,domestic,10379,Birds,280,280,600,320,0,Barisal
SAINT JUIRE CHAMPGILLON,-1.008519,46.566722,3/18/2022,8/8/2022,Farm,4116,domestic,99376,Birds,200,10000,10000,9800,0,Pays de la Loire
Etsa,30.7796,29.1975,4/2/2006,12/2/2007,Farm,77,domestic,6081,Birds,0,0,0,0,0,Al Fayyum
Kamal Hossain,90.11,22.14,1/31/2008,2/4/2008,Farm,192,domestic,10378,Birds,260,260,2364,2104,0,Barisal
SAINT JULIEN DES LANDES,-1.747512,46.642565,3/15/2022,8/8/2022,Farm,4116,domestic,99334,Birds,100,8760,8760,8660,0,Pays de la Loire
Elameria,29.7323,30.6599,4/2/2006,12/2/2007,Farm,77,domestic,6080,Birds,0,0,0,0,0,Al Iskandariyah
Zahirul Islam,90.13,22.15,1/17/2008,1/24/2008,Farm,192,domestic,10377,Birds,350,350,1557,1207,0,Barisal
SAINT-ETIENNE-DE-BRILLOUET,-1.013625,46.515978,3/15/2022,8/8/2022,Farm,4116,domestic,99333,Birds,200,5120,5120,4920,0,Pays de la Loire
Shebine Elkanater,31.3636,30.2979,4/2/2006,12/2/2007,Farm,77,domestic,6079,Birds,0,0,0,0,0,Ad Daqahliyah
Idris Ali,90.11,22.12,1/18/2008,1/19/2008,Farm,192,domestic,10376,Birds,610,610,4409,3799,0,Barisal
SAINT-JUIRE-CHAMPGILLON,-1.014244,46.568655,3/18/2022,8/8/2022,Farm,4116,domestic,99375,Birds,2000,30000,30000,28000,0,Pays de la Loire
Rashid,30.379,31.3839,4/2/2006,12/2/2007,Farm,77,domestic,6078,Birds,0,0,0,0,0,Al Buhayrah
Golam Sagir,90.06,22.14,1/12/2008,1/15/2008,Farm,192,domestic,10375,Birds,407,407,3669,3262,0,Barisal
SAINTE FOY,-1.662678,46.528342,3/18/2022,8/8/2022,Farm,4116,domestic,99419,Birds,500,10000,10000,9500,0,Pays de la Loire
Shebine Elkanater,31.3346,30.2931,4/2/2006,12/2/2007,Farm,77,domestic,6077,Birds,6659,6659,53000,43341,0,Al Qalyubiyah
Manjur Rahman,89.05,24.03,1/26/2008,2/3/2008,Farm,192,domestic,10374,Birds,5035,5035,6313,1278,0,Rajshahi
THIRE,-0.988834,46.55119,3/18/2022,8/8/2022,Farm,4116,domestic,99354,Birds,200,8000,8000,7800,0,Pays de la Loire
Bassioun,30.8568,30.9205,4/2/2006,12/2/2007,Farm,77,domestic,6076,Birds,0,0,0,0,0,Al Gharbiyah
Shahi,88.64,24.48,1/22/2008,1/28/2008,Farm,192,domestic,10373,Birds,1000,1000,14003,13003,0,Rajshahi
THORIGNY,-1.207795,46.63534,3/20/2022,8/8/2022,Farm,4116,domestic,99885,Birds,200,13000,13000,12800,0,Pays de la Loire
Rashid,30.3838,31.379,4/1/2006,12/2/2007,Farm,77,domestic,5985,Birds,0,0,0,0,0,Al Buhayrah
Imtiar Rahamn,88.64,24.48,1/9/2008,1/15/2008,Farm,192,domestic,10372,Birds,280,280,2210,1930,0,Rajshahi
VAIRE,-1.741451,46.611726,3/21/2022,8/8/2022,Farm,4116,domestic,99838,Birds,2000,29000,29000,27000,0,Pays de la Loire
Etfih,31.824,29.2979,4/1/2006,12/2/2007,Farm,77,domestic,5984,Birds,0,0,0,0,0,Al Jizah
Mollah,89.37,24.53,2/5/2008,2/9/2008,Farm,192,domestic,10371,Birds,390,390,2115,1725,0,Rajshahi
VAIRE,-1.750108,46.626102,3/18/2022,8/8/2022,Farm,4116,domestic,99437,Birds,500,16600,16600,16100,0,Pays de la Loire
Elfayoum,30.8568,29.1203,4/1/2006,12/2/2007,Farm,77,domestic,5983,Birds,0,0,0,0,0,Al Fayyum
Abul Kalam Azad,89.11,24.22,1/17/2008,1/19/2008,Farm,192,domestic,10370,Birds,3035,3035,8018,4983,0,Rajshahi
Elsinbillawin,31.4504,30.8337,4/1/2006,12/2/2007,Farm,77,domestic,5982,Birds,0,0,0,0,0,Ad Daqahliyah
VAIRE,-1.719627,46.61568,3/15/2022,8/8/2022,Farm,4116,domestic,99335,Birds,200,28700,28700,28500,0,Pays de la Loire
Ekramul Huq,88.45,26.03,1/29/2008,2/1/2008,Farm,192,domestic,10369,Birds,1,1,1096,1095,0,Rajshahi
Kafr Eldawar,29.935,30.9109,4/1/2006,12/2/2007,Farm,77,domestic,5981,Birds,0,0,0,0,0,Al Buhayrah
CHEMILLE EN ANJOU,-0.840847,47.26712,3/20/2022,8/7/2022,Farm,4116,domestic,99696,Birds,0,4284,4284,4284,0,Pays de la Loire
Emdadul Huq,89.42,25.49,12/31/2007,1/2/2008,Farm,192,domestic,10368,Birds,4,4,1442,1438,0,Rajshahi
Elzakazik,31.4987,30.5199,3/31/2006,12/2/2007,Farm,77,domestic,5979,Birds,0,0,0,0,0,Ash Sharqiyah
Ayesha,89.18,25.68,2/2/2008,2/4/2008,Farm,192,domestic,10367,Birds,243,243,4540,4297,0,Rajshahi
CHEMILLE EN ANJOU,-0.589531,47.220276,3/18/2022,8/7/2022,Farm,4116,domestic,99344,Birds,0,33500,33500,33500,0,Pays de la Loire
Berkat elsab',31.1029,30.6406,3/31/2006,12/2/2007,Farm,77,domestic,5976,Birds,0,0,0,0,0,Al Minufiyah
Khan,89.24,25.77,1/26/2008,1/31/2008,Farm,192,domestic,10366,Birds,230,230,1646,1416,0,Rajshahi
CHEMILLE-EN-ANJOU,-0.579837,47.216753,3/21/2022,8/7/2022,Farm,4116,domestic,99815,Birds,0,5700,5700,5700,0,Pays de la Loire
Shebin elkom,31.0595,30.5441,3/31/2006,12/2/2007,Farm,77,domestic,5974,Birds,0,0,0,0,0,Al Minufiyah
S.R.,89.23,25.74,1/14/2008,1/16/2008,Farm,192,domestic,10365,Birds,220,220,1152,932,0,Rajshahi
MACHECOUL-SAINT-MEME,-1.848348,46.973826,3/21/2022,8/1/2022,Farm,4116,domestic,99877,Birds,20,50,5000,4980,0,Pays de la Loire
Beni Mazar,30.0218,28.1357,3/31/2006,12/2/2007,Farm,77,domestic,5970,Birds,0,0,0,0,0,Al Minya
Mizanur Rahman,88.7,25.74,2/2/2008,2/5/2008,Farm,192,domestic,10364,Birds,320,320,14228,13908,0,Rajshahi
SAINT-LUMINE-DE-COUTAIS,-1.701,47.050416,3/21/2022,8/1/2022,Farm,4116,domestic,99874,Birds,40,100,9000,8960,0,Pays de la Loire
Fakus,31.8124,30.7178,3/31/2006,12/2/2007,Farm,77,domestic,5968,Birds,0,0,0,0,0,Ash Sharqiyah
Hafizur,88.71,25.54,2/2/2008,2/5/2008,Farm,192,domestic,10363,Birds,6,6,888,882,0,Rajshahi
SAINT-MARS-DE-COUTAIS,-1.768101,47.037158,3/21/2022,8/1/2022,Farm,4116,domestic,99875,Birds,120,13000,13000,12880,0,Pays de la Loire
Elqanater Elkhayria,31.1223,30.2979,3/31/2006,12/2/2007,Farm,77,domestic,5966,Birds,0,0,0,0,0,Al Qalyubiyah
Ershad Ali,88.59,25.66,2/5/2008,2/6/2008,Farm,192,domestic,10362,Birds,175,175,2101,1926,0,Rajshahi
TOUVOIS,-1.660749,46.917872,3/18/2022,8/1/2022,Farm,4116,domestic,99352,Birds,20,26000,26000,25980,0,Pays de la Loire
Shebine Elkanater,31.3105,30.2786,3/31/2006,12/2/2007,Farm,77,domestic,5965,Birds,0,0,0,0,0,Al Qalyubiyah
Ataur Rahman's house,88.59,25.66,1/23/2008,1/25/2008,Village,192,domestic,10361,Birds,0,0,488,488,0,Rajshahi
SAINT DENIS LA CHEVASSE,-1.348867,46.833439,3/20/2022,8/2/2022,Farm,4116,domestic,99657,Birds,3000,14000,14000,11000,0,Pays de la Loire
Banha,31.2091,30.4282,3/31/2006,12/2/2007,Farm,77,domestic,5964,Birds,0,0,0,0,0,Al Qalyubiyah
Md Tofazzal,88.48,25.69,1/23/2008,1/25/2008,Village,192,domestic,10360,Birds,0,0,617,617,0,Rajshahi
Quellin,30.8665,31.0315,3/31/2006,12/2/2007,Farm,77,domestic,5963,Birds,0,0,0,0,0,Kafr Ash Shaykh
AIZENAY,-1.620662,46.771047,3/14/2022,8/2/2022,Farm,4116,domestic,99316,Birds,2000,4450,4450,2450,0,Pays de la Loire
Susanto Ray,88.6,25.65,1/30/2008,2/1/2008,Farm,192,domestic,10359,Birds,60,60,1059,999,0,Rajshahi
Damanhour,30.519,30.9302,3/31/2006,12/2/2007,Farm,77,domestic,5962,Birds,0,0,0,0,0,Al Buhayrah
SALLERTAINE,-1.939614,46.882017,3/20/2022,7/26/2022,Farm,4116,domestic,99660,Birds,0,3500,3500,3500,0,Pays de la Loire
Polli,88.64,25.65,1/27/2008,1/30/2008,Farm,192,domestic,10358,Birds,15,15,4779,4764,0,Rajshahi
Shubrakhit,30.6734,30.7902,3/31/2006,12/2/2007,Farm,77,domestic,5961,Birds,0,0,0,0,0,Al Buhayrah
SAINT-URBAIN,-2.026262,46.887342,3/21/2022,7/26/2022,Farm,4116,domestic,99835,Birds,100,10000,10000,9900,0,Pays de la Loire
Md Mozharul,88.62,25.57,1/25/2008,1/29/2008,Farm,192,domestic,10357,Birds,23,23,1328,1305,0,Rajshahi
Menia Elkamh,31.3684,30.4765,3/31/2006,12/2/2007,Farm,77,domestic,5960,Birds,0,0,0,0,0,Ash Sharqiyah
SAINT CHRISTOPHE DU LIGNERON,-1.749255,46.815226,3/18/2022,7/26/2022,Farm,4116,domestic,99425,Birds,300,4300,4300,4000,0,Pays de la Loire
Taibur Rahman,88.61,25.53,1/20/2008,1/23/2008,Farm,192,domestic,10356,Birds,110,110,2193,2083,0,Rajshahi
Belbies,31.547,30.4765,3/31/2006,12/2/2007,Farm,77,domestic,5959,Birds,0,0,0,0,0,Ash Sharqiyah
Shahid Mia,88.67,25.63,1/17/2008,1/18/2008,Farm,192,domestic,10355,Birds,230,230,1595,1365,0,Rajshahi
MACHE,-1.684128,46.777792,3/15/2022,7/26/2022,Farm,4116,domestic,99339,Birds,2000,21100,21100,19100,0,Pays de la Loire
Toukh,31.5277,31.1377,3/31/2006,12/2/2007,Farm,77,domestic,5958,Birds,0,0,0,0,0,Al Qalyubiyah
Md Tariqul Islam,88.62,25.57,1/17/2008,1/18/2008,Farm,192,domestic,10354,Birds,190,190,1111,921,0,Rajshahi
MACHE,-1.696064,46.778675,3/15/2022,7/26/2022,Farm,4116,domestic,99338,Birds,1500,23000,23000,21500,0,Pays de la Loire
